wsp,stat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
5,mean,400.005,178.03236948512,5.003829244152899,0.0006430530487083601,0.0,0.00064305301551762,0.0,0.0006430530517257001,0.0,0.5240031647935349,3144.0523896626955,1647.4829291421752,678.485109648525,0.0,5.0,0.0,31646.913297188697,2900.40462637072,-641.1381571299901,-66632.00847524,3224.4695775863997,-641.139037291115,95.36194514745013,-354.7438857218002,-3135.81418708134,-16793.330289374102,915.8570412754998,34.013720363415004,-16769.774865937597,690.6217380648001,33.253885297383995,-16784.387095775397,626.7125465212499,33.139235573913496,-0.018961050360156103,-0.09798828142027001,4.4120924100000266e-07,8.307665888000471e-08,0.13034258412177,0.9239528831337,70.419826614297,0.11807951809739002,0.920471316883,70.41991090263899,0.11479892621022,0.92102146500377,70.41995909884501,-1.1738255036394996,-15.432557543874,-149.8103540341055,0.0,2.8983202925688,2.8944845457996,2.8972384673587004,0.7378802859425699,0.7374032850816,0.73779141625222,0.0077582047981778,0.007756712594609999,0.0077501253606291004,3027628.84631743,1.1223472519431903e-05,1.1223472519431903e-05,1.1223472519431903e-05,1586476.8398289601,5.0,0.5240022386857699,-5.827853021233499e-07,0.0,-65.127864638295,3027693.1747449907,896.5459294631,8298134.9350347,0.0,-0.26799984689741996,-13413524.416960001,-0.225226866586898,0.22447072737400495,1.1223472519431903e-05,1.5707968,0.0,0.0,0.0,1.1224462291313999e-05,0.0,0.0,0.001326424226867455,2.0620285640176404e-05,1.2725322186965852e-05,-3135814.576294725,1586477.0407996802,0.0,-3135814.576294725,0.0,0.0,1.1223379161377553e-05,1.1223377985249502e-05,1.1223378634753051e-05,61.366608362682
5,std,57.736470019486084,103.83107246525063,7.848823474093094e-05,1.2913651360276406e-07,0.0,1.2914316443392513e-07,0.0,1.2914495287404866e-07,0.0,7.584844459722503e-07,1.3288592491329927,0.6926090278906755,0.10226952451646264,0.0,0.0,0.0,145.26846440989232,107.53239584257024,20.811951407612174,18.507027819873215,1.6350754770359794,20.783116957271368,16166.94386475848,16043.715721870409,1.0235461712476137,602.375005962763,7644.744944154558,21.960694417043403,601.42673881256,7704.105227273285,22.230767435242477,605.8359509098772,7679.126819243028,22.18726589495679,0.00033480081788086807,0.000397620459054688,0.0008185168203062638,0.000983194209094758,0.4121380016220277,0.0939479271249548,0.004034798665674397,0.4153424519212617,0.09447689978903295,0.004039271322625353,0.4140466870301629,0.09466818838032881,0.004019217195850052,51.62102531538154,5.153642079419715,51.780366526538806,0.0,0.09878334211417836,0.09844071943060219,0.09929427016315007,0.01275612410404455,0.012695778059993624,0.012802716036446808,0.0002207171035004676,0.00022146327665734122,0.0002199156353136137,984.8668408755516,2.1810173233363015e-09,2.1810173233363015e-09,2.1810173233363015e-09,534.4576979986942,0.0,8.19428055458061e-06,7.438885963310073e-06,0.0,841.3297427597169,580.0273914963902,1184.063552883264,278.5839547163671,0.0,7.54417672945742e-06,547.4401447827504,7.5063037236154665e-06,7.478407907027381e-06,2.1810173233363015e-09,0.0,0.0,0.0,0.0,4.428588460959533e-09,0.0,0.0,2.531639562166833e-05,2.6068772367626956e-09,2.6244941057006194e-09,1020.1183359944462,534.6110643052411,0.0,1020.1183359944462,0.0,0.0,2.25417638286845e-09,2.254081608779342e-09,2.254256691827158e-09,24.67882478619468
6,max,500.0,360.0,5.004,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.5240032,5671.072,2971.6288,846.0384,0.0,6.0,0.0,57103.36,5540.832,-411.9837212,-65729.08899999999,5754.688,-412.02122499999996,22693.311999999998,22651.173929999997,-5654.47596,-19081.63548,12240.544,89.54784000000001,-19082.136969,12240.640000000001,89.54144,-19082.019285,12240.544,89.54624,-0.03327422488,-0.013928886055,0.0017691392016,0.0013539795885,0.7726656,1.3161087999999999,70.42144,0.7726719999999999,1.3160991999999998,70.42144,0.7726624000000001,1.3161056,70.42144,73.27799892,-7.679727065,-77.39432892,0.0,4.557472,4.557344,4.557440000000001,0.944528,0.944512,0.9445216000000001,0.008506784,0.008506976,0.008506688,5463488.0,9.337504e-06,9.337504e-06,9.337504e-06,2862947.2,6.0,0.5240159999999999,1.6314756887e-05,0.0,1871.8326879,5461888.0,5010.335999999999,8298688.0,0.0,-0.2679840978,-12137051.876,-0.22011616204,0.21943648,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.0014991327999999999,2.870752e-05,2.0742687999999998e-05,-5654475.96,2862947.2,0.0,-5654475.96,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,101.888
6,min,300.015625,0.0225,5.00368725,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.5239868248999999,5665.400928,2968.6571712,845.6946968999999,0.0,6.0,0.0,56691.14512,4999.388823,-475.6288,-65780.48,5743.538292,-475.55199999999996,-22660.690364,-22700.832,-5658.719999999999,-20755.008,-9473.416022,47.64504762,-20754.847999999998,-9473.49032,47.64444059,-20754.719999999998,-9473.416022,47.64419632,-0.03498752,-0.015055712,-0.0018229152,-0.0013618527999999998,-0.3983091168,1.0474169627999999,70.40823598,-0.39828827,1.0474093226999999,70.40823598,-0.39830746720000004,1.0474144160999999,70.40823598,-73.36512,-22.37968,-223.29984,0.0,4.278469261,4.2783490969999995,4.27843922,0.908754002,0.908768124,0.9087773607,0.007798860069,0.007799036091,0.007798772058,5459390.384000001,9.337504e-06,9.337504e-06,9.337504e-06,2860710.5225,6.0,0.5239832489999999,-1.7689568e-05,0.0,-2024.3552,5460863.896,0.0,8297650.664,0.0,-0.26801759999999997,-12139328.0,-0.22014368,0.21940905044,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.0012134074579,2.870752e-05,2.0742687999999998e-05,-5658720.0,2860710.5225,0.0,-5658720.0,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,24.249344
6,mean,400.005,177.66002025,5.003838198787501,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.52400307554924,5668.1145713962005,2970.08915268702,845.8577575822501,0.0,6.0,0.0,56897.23043244801,5269.03839037125,-443.31198789421,-65754.104494288,5748.683072989001,-443.31169952299996,207.8286134596001,-301.20584751179996,-5656.2872720632495,-19952.691157646103,1532.72494395615,75.3508002193425,-19929.8788535484,1387.134628498,74.934483892694,-19935.966175130252,1228.75058033485,74.77236768517601,-0.03412007633002,-0.014499574559176703,-1.861763231895e-06,1.124437171164999e-06,0.19548583951155002,1.18563530739422,70.4164320453145,0.1874800801071,1.1828512937817548,70.41650136641951,0.17907960346978502,1.1820263837106098,70.4166206427335,-1.0391918201730006,-15.120307247361,-149.433151709856,0.0,4.414461526602049,4.410692052483749,4.4137464162710005,0.9262528398392751,0.9257913781214,0.92620007106946,0.008177397708136799,0.008177578578597501,0.0081693347118084,5461161.3907086,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,2861642.13446559,6.0,0.5239994836706999,-1.7279490645819997e-07,0.0,-19.821160798355,5461172.552411399,1042.64847123255,8298156.2096996,0.0,-0.26800026721805253,-12138367.172188796,-0.22012835490410151,0.21942121064968698,9.337503999999998e-06,1.5707968,0.0,0.0,0.0,9.337503999999998e-06,0.0,0.0,0.00132277460659245,2.870751999999999e-05,2.074268799999999e-05,-5656310.10146175,2861642.5012807,0.0,-5656310.10146175,0.0,0.0,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,60.94481616240001
6,std,57.736470019486084,103.41976685991003,0.0001072531234896229,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,1.4221486468611693e-06,1.4487301602601934,0.754796383832992,0.08922978318526842,0.0,0.0,0.0,140.29862768344745,115.66026754158689,19.541374331469594,17.576843183786625,1.78748815310093,19.514431683731164,16058.10856034327,16007.738453113045,0.9767400942994454,588.5185541240875,7660.212389065332,15.075664356082415,591.1119203292677,7710.615927699225,15.250248958431632,593.4077991893816,7657.327631886073,15.223881661344963,0.00036115560923010017,0.00038424710024535785,0.0008550103878470126,0.0009505029224622456,0.4130355225133769,0.09444203932046999,0.004920314770867608,0.41580374939749043,0.09521391511042805,0.004933130582438014,0.4129497688954852,0.09488321937914579,0.00488594112500319,51.738625519417354,5.207332781121189,51.67658160486861,0.0,0.09928920641601514,0.09874967593700247,0.0995933662436287,0.01270117579374637,0.01262247038143098,0.012725028480553291,0.0002484891311646075,0.0002485428857815381,0.0002472821701856835,940.6972931345747,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,536.7825698488548,0.0,1.1091291613713255e-05,8.164639159924533e-06,0.0,923.1872529051394,198.66092617040215,1360.9626203189941,254.70082793132377,0.0,8.181392291753898e-06,537.5092168721122,7.535430040549243e-06,7.508347466691275e-06,1.6941082477442164e-21,0.0,0.0,0.0,0.0,1.6941082477442164e-21,0.0,0.0,5.161636548783788e-05,1.0164649486465298e-20,6.776432990976866e-21,974.372834266056,536.7020170720666,0.0,974.372834266056,0.0,0.0,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,24.915347257831154
7,max,500.0,359.9776,5.02896,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.5265888,8699.744,4581.0560000000005,1012.3264,0.0,7.0,0.0,82265.28,8965.344,-147.00228624,-64861.5964,8799.104,-147.10183915,22604.896,22562.724012,-8677.960544,-22221.197642,13002.496000000001,128.48672,-22221.316734,13002.751999999999,128.49024,-22220.542636,13002.624000000002,128.47871999999998,-0.049579486320000005,0.069176,0.004966540083,0.0015446816,0.8458752,1.5769664,70.41792,0.8458912000000001,1.5769248,70.41792,0.8458912000000001,1.5769984,70.41792,73.27352429999999,-7.242655807,-77.37893111,0.0,6.0341759999999995,6.034336000000001,6.033984,1.1236768,1.123696,1.1236671999999999,0.009229919999999999,0.009231072,0.009232544,8381664.000000001,9.337504e-06,9.337504e-06,9.337504e-06,4414048.0,7.0,0.5266303999999999,0.002628896,0.0,295694.07999999996,8094528.0,799328.0,8381664.000000001,0.0,-0.26536988895999997,-10586131.777,-0.21223517907,0.21166496,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.003521408,2.6255232e-05,2.1574016e-05,-8677896.568,4414048.0,0.0,-8677896.568,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,101.72032
7,min,300.015625,0.0112493,5.02801707,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.5265723441,8692.403591,4577.190734,1011.9784128000001,0.0,7.0,0.0,81789.68385,7256.3253,-261.86112,-64918.40000000001,8753.183676,-261.7616,-22566.750238,-22607.232,-8681.215999999999,-23883.327999999998,-8706.796384000001,100.79381663,-23883.456,-8706.967808,100.80460860000001,-23882.624,-8707.288428,100.79958576,-0.05502336,0.06782922975,-0.005046816,-0.001509443551,-0.3250804128,1.3058267396,70.40251608,-0.32506012770000003,1.3057922922,70.40251608,-0.3250865618,1.3058532376,70.40251608,-73.39967999999999,-22.121312,-223.29568,0.0,5.698902095999999,5.699053206,5.698532202,1.0814686902,1.081487169,1.0814243362,0.008490084225,0.008490566943,0.00849105531,8378520.876000001,9.337504e-06,9.337504e-06,9.337504e-06,4411565.098,7.0,0.5265316567999999,0.0025305588589999996,0.0,284476.18584,8086433.472,768728.725,8378520.876000001,0.0,-0.26546944,-10588448.0,-0.21230816000000002,0.21159220017000002,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.001294557616,2.6255232e-05,2.1574016e-05,-8681152.0,4411565.098,0.0,-8681152.0,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,23.35752848
7,mean,400.005,180.371859476205,5.028465818244749,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.5265772693508699,8695.9788323569,4579.1235173159,1012.1423242617601,0.0,7.0,0.0,82032.06461525401,8114.42172615945,-203.565756218904,-64889.655045395004,8776.0947967438,-203.5657389907525,286.3699836953999,56.12655100080008,-8679.4705737012,-23078.607773762797,2128.2312357072,117.89962426748299,-23077.103318296497,2276.6926234976,118.09358112217201,-23062.114808852,2036.518105392,117.856664937516,-0.052315629417785996,0.06850414215137501,-1.5044282498250023e-05,-5.492504012764995e-06,0.25962323407848004,1.4433253475478,70.41156445263599,0.26752871983992005,1.444409257426245,70.41148050127198,0.25457010414027503,1.4414479780915799,70.41165192489598,0.08606295979199985,-14.80764678148,-149.11278414463402,0.0,5.864348500686001,5.86097040358445,5.8615196133648,1.102355768377155,1.10192053080655,1.1020084269335,0.00888424565112,0.008891414417289,0.008883905524597151,8380017.592359751,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,4412746.124821049,7.0,0.52657988215602,0.0025784098761165997,0.0,289875.83695399994,8090668.3646295,783445.4900245,8380017.592359751,0.0,-0.265421528573224,-10587272.119760703,-0.2122734559091275,0.211630338888527,9.337503999999998e-06,1.5707968,0.0,0.0,0.0,9.337503999999998e-06,0.0,0.0,0.0021681114773318,2.6255231999999996e-05,2.1574016e-05,-8679446.9946186,4412746.228275299,0.0,-8679446.9946186,0.0,0.0,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,60.32738159793801
7,std,57.736470019486084,102.94363004959261,0.00019670342656599583,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,7.5361913038414115e-06,1.7464223312359903,0.9022485102022519,0.0862173931789313,0.0,0.0,0.0,140.75039363605785,354.2147515576188,23.85884443933298,17.800219767383158,9.800449198470703,23.82956997930846,15897.290189189082,16039.274310176637,0.6635098473383223,587.5741965658755,7709.811585542938,8.775260587164134,588.3062586790057,7648.51328990804,8.67839927589011,584.0479862038575,7665.675973156655,8.756514499290027,0.0011334674299952857,0.00038569039550266404,0.002003055590631106,0.0009552714895263562,0.4158292568642332,0.0960641101613122,0.005875040221671244,0.41254719458713374,0.0955432655548416,0.005845219700208507,0.41341278314758223,0.09531840819348543,0.005833048576540001,52.089583260068004,5.2352037935281635,51.34218663441526,0.0,0.11680802109436478,0.11740160966271275,0.11770200557023602,0.014719163906962238,0.014786112971777845,0.014835437049287418,0.0002522523464589111,0.00024984638577851603,0.00025203971602043214,637.6399249823592,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,502.995789096923,0.0,2.0372228861272074e-05,1.9860772693662946e-05,0.0,2240.075543671681,1603.5122208953537,6113.533238794512,637.6399249823592,0.0,2.0032029798889394e-05,503.1941571868233,1.4908231950837948e-05,1.4870707889817031e-05,1.6941082477442164e-21,0.0,0.0,0.0,0.0,1.6941082477442164e-21,0.0,0.0,0.0005318982052078135,3.388216495488433e-21,0.0,660.6317378428315,502.9107885438437,0.0,660.6317378428315,0.0,0.0,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,25.142527300374905
8,max,500.0,359.98400000000004,5.7241599999999995,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.5993727999999999,11271.967999999999,6755.936000000001,1290.5919999999999,0.0,8.0,0.0,123917.12,11699.776,216.50464,-63580.97613,11366.56,216.37632000000002,22628.095999999998,22575.152372,-11242.055815,-27856.605528,13650.304,180.94912,-27855.894667,13650.016000000001,180.95648,-27856.347712,13650.048,180.95104,-0.06316156608,0.20644064,0.0071514388699999995,0.0014207165739,0.9318272000000001,2.0400448,70.40863999999999,0.9318048,2.0400928,70.40863999999999,0.9318016,2.0400896,70.40863999999999,73.28272237,-6.491789959999999,-77.35356274,0.0,5.998112,5.998496,5.9984,1.1189696,1.1190368,1.1190048000000001,0.009596480000000001,0.009598335999999999,0.009597024000000001,10859296.0,9.337504e-06,9.337504e-06,9.337504e-06,6509408.0,8.0,0.5994336,0.07543392,0.0,8480768.0,2404598.4,10859296.0,10859296.0,0.0,-0.1925642684,-8490453.432,-0.15724573918,0.15685728000000002,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.005387648,1.8465376000000002e-05,1.6054432e-05,-11242055.815,6509408.0,0.0,-11242055.815,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,101.40064
8,min,300.015625,0.0112495,5.7227289599999995,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.5993540695999999,11264.92302,6751.924663,1290.269352,0.0,8.0,0.0,123506.64454,9100.597638,49.7284095,-63658.560000000005,11291.96695,49.813885920000004,-22575.768528,-22628.896,-11247.328,-29513.024,-8096.33656,150.58925046,-29513.248,-8096.16574,150.59537559,-29513.728,-8096.18472,150.5851936,-0.07145984,0.20535037537,-0.0076644799999999996,-0.0014279904,-0.2392466336,1.7731814395999999,70.38883756999999,-0.2392408824,1.7731594077000001,70.38883756999999,-0.2392400608,1.7732203791999999,70.38883756999999,-73.43648,-21.64832,-223.28287999999998,0.0,5.584242272,5.583662511,5.5841355,1.0678466764,1.0678058965,1.0678452993,0.008982605170000001,0.008981642912,0.00898221465,10854205.705,9.337504e-06,9.337504e-06,9.337504e-06,6504729.363,8.0,0.5992837416,0.07529012409000001,0.0,8464601.536,2393702.5634999997,10854205.705,10854205.705,0.0,-0.19270879999999999,-8495232.0,-0.15735392,0.15674453883,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.0016319522520000002,1.8465376000000002e-05,1.6054432e-05,-11247328.0,6504729.363,0.0,-11247328.0,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,21.68706188
8,mean,400.005,180.45060949145002,5.723494593232,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.5993664457118001,11268.4692515826,6753.915383991601,1290.420714243,0.0,8.0,0.0,123714.16699190001,10428.2018960702,130.8018996919745,-63620.1542934195,11329.6342024585,130.801900740672,-35.320088977199745,84.84676269080008,-11244.704226838949,-28702.608996223404,2734.2450874052,166.861944882204,-28708.464106219555,2784.3868259338005,166.8974330060165,-28706.004362256004,2809.726093602,166.81789125270402,-0.06738601858499199,0.20589733371697347,-3.088074080449999e-05,-5.184207585450025e-07,0.34419795840511996,1.90802241462354,70.40016422991948,0.34693274291988,1.90883066638142,70.40012517512699,0.34825856071826,1.90885636422108,70.40009888190049,0.21216499013449946,-14.091300844201001,-150.12988923830997,0.0,5.7877491400156,5.7882515644856,5.786816131165,1.09306618283863,1.09312455171472,1.092947173404825,0.009304986530143,0.0093066402893552,0.0093068468228196,10856764.867778901,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,6507134.985923051,8.0,0.599363633922885,0.07536390471063151,0.0,8472920.109312,2399031.983892285,10856764.867778901,10856764.867778901,0.0,-0.1926359822699525,-8492861.631165002,-0.157297862666,0.15680137876139252,9.337503999999998e-06,1.5707968,0.0,0.0,0.0,9.337503999999998e-06,0.0,0.0,0.0030921158960580002,1.8465376e-05,1.6054432e-05,-11244707.24955835,6507135.169000152,0.0,-11244707.24955835,0.0,0.0,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,59.574403505578495
8,std,57.736470019486084,103.95074630265216,0.0002952659304042199,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,8.8682192935387e-06,1.3760552190681619,0.800913596168122,0.07234499957260199,0.0,0.0,0.0,106.87515463944044,565.2224165987438,33.347966552406966,24.28656305347248,16.07226149582334,33.302505360715884,15958.501544309345,16002.935867742355,1.1406399605427895,584.2523289636681,7699.842584755761,8.916412555008245,583.9819161644635,7673.926421837817,8.938201231286634,582.3537629894353,7690.10713875936,8.943367482765133,0.0018115503059800264,0.00026143422000950595,0.0031242083237205537,0.0008012650039943513,0.41462408172797355,0.09427233202053989,0.0073274425084604265,0.4132209011385173,0.09398722701868278,0.00730907894353604,0.4140700055335112,0.0939938730429981,0.007323609362425311,51.95045093041566,5.350045383852034,51.51539593769688,0.0,0.14467027543644126,0.14507200688205116,0.1452215526948215,0.017885918237644738,0.017931417279326962,0.017954081754696694,0.00020817778583474665,0.0002076512978364135,0.0002076791888889353,1107.5614223262423,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,993.6002984237028,0.0,3.108765692113235e-05,3.053506798738559e-05,0.0,3428.1274104075924,2317.0473909171856,1107.5614223262423,1107.5614223262423,0.0,3.055138079196205e-05,995.3111341850757,2.352825941825862e-05,2.3464821985998152e-05,1.6941082477442164e-21,0.0,0.0,0.0,0.0,1.6941082477442164e-21,0.0,0.0,0.0009557095912517666,3.388216495488433e-21,0.0,1147.0514444960854,993.27565170622,0.0,1147.0514444960854,0.0,0.0,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,25.534800053876364
9,max,500.0,360.0,6.406144,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.6707584,14118.752,9469.984,1588.4608,0.0,9.0,0.0,168546.24000000002,14949.056,775.4272,-62223.64432,14195.776,775.216,22658.208,22597.270164,-14078.17164,-33737.042610000004,14353.248000000001,251.42431999999997,-33735.7548,14353.664,251.43552000000003,-33734.77276,14352.895999999999,251.44576,-0.07809697014,0.3534688,0.0103837758,0.0014796085995,1.0207840000000001,2.5056832,70.39392,1.0208224,2.5058176,70.39392,1.0207519999999999,2.5058592,70.39392,73.2857664,-5.713324899,-77.33295715999999,0.0,5.973152,5.973568,5.974144,1.115664,1.1157024,1.1157792,0.01003072,0.010030207999999999,0.01003152,13600960.0,9.337504e-06,9.337504e-06,9.337504e-06,9124224.0,9.0,0.6708512000000001,-0.12114981525,0.0,-13620613.265,27212032.0,13600960.0,13600960.0,0.0,-0.12114981525,-5875829.335999999,-0.10106337608999999,0.10090048,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.007498144,1.5404672e-05,1.4632672000000001e-05,-14078171.64,9124224.0,0.0,-14078171.64,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,101.05568
9,min,300.015625,0.0675,6.40414208,0.0005350016,0.0,0.0005350016,0.0,0.0005350016,0.0,0.6707374387999999,14111.251413,9465.249008,1588.1133242,0.0,9.0,0.0,168130.14147,11135.645246,555.5451246,-62317.12,14083.984264,555.7087445,-22592.357582999997,-22651.776,-14086.976,-35288.64,-7415.2467480000005,186.39970523999997,-35289.6,-7415.013112000001,186.41586600000002,-35290.880000000005,-7414.616368,186.39988496,-0.09031488,0.35239734770000003,-0.0111864,-0.0015052448,-0.147567087,2.2579337736,70.36972209,-0.1476045389,2.2578199644,70.36972209,-0.1475305625,2.2578574473,70.36972209,-73.46943999999999,-21.162912,-223.26368,0.0,5.4680473339999995,5.4674947860000005,5.466901836,1.054163022,1.0540947081,1.0539929268,0.00942856334,0.009428395519999999,0.009426807435,13592459.399999999,9.337504e-06,9.337504e-06,9.337504e-06,9115670.040000001,9.0,0.670641559,-0.1213584,0.0,-13644064.0,27196725.232,13592459.399999999,13592459.399999999,0.0,-0.1213584,-5884288.0,-0.10123104,0.10073336358000001,9.337504e-06,1.5707968,0.0,0.0,0.0,9.337504e-06,0.0,0.0,0.002271234681,1.5404672e-05,1.4632672000000001e-05,-14086976.0,9115670.040000001,0.0,-14086976.0,0.0,0.0,9.337504e-06,9.337504e-06,9.337504e-06,20.01534062
9,mean,400.005,181.1504694375,6.4051508675072,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.0005350015999999998,0.0,0.6707469468003201,14115.115759543502,9467.67546944725,1588.2824431538302,0.0,9.0,0.0,168338.05484459404,13069.314889328401,660.27013250191,-62270.0712559935,14140.0096462751,660.271551350775,98.95929859859999,283.65226381800005,-14082.6144961432,-34526.2923972135,3334.3723179585004,223.87442785150796,-34538.71511454,3582.0268028844,223.2266743602,-34521.802229334004,3487.7726110287995,223.37485038744,-0.084276309431622,0.35292641317230006,-4.0576568549999966e-05,1.4842301714250013e-06,0.42965471479952505,2.38282568455556,70.383642707661,0.442958201837645,2.3855710952730798,70.3833614619525,0.43775935981112496,2.38365582343902,70.383509399175,0.8248417472680001,-13.508623616705398,-149.65849824709352,0.0,5.7211808920218,5.7180846568820005,5.715422464556201,1.0849872877684499,1.0845908433280802,1.08428873449209,0.009724552145364001,0.009730384082131999,0.00972454327775925,13596740.429668996,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,9119975.8611018,9.0,0.6707475859839549,-0.121253697661155,0.0,-13632227.838436551,27204485.593300804,13596740.429668996,13596740.429668996,0.0,-0.121253697661155,-5880024.373634,-0.10114706125999198,0.100816766497855,9.337503999999998e-06,1.5707968,0.0,0.0,0.0,9.337503999999998e-06,0.0,0.0,0.0043811979921045,1.5404672e-05,1.4632671999999996e-05,-14082605.229554303,9119975.918128202,0.0,-14082605.229554303,0.0,0.0,9.337503999999998e-06,9.337503999999998e-06,9.337503999999998e-06,58.884115547059
9,std,57.736470019486084,103.5407079438472,0.00042858860053772516,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,2.168458557112597e-19,0.0,1.0435634688251341e-05,1.3280033868006753,0.8485995701894877,0.07043448434917746,0.0,0.0,0.0,98.26491434205919,827.8015925131996,44.13865405781025,29.34242291189151,23.783380547728378,44.074425720733416,15959.257320731329,16030.790894578462,1.852708477857126,545.0848515483984,7710.04588502858,22.350181077945436,547.9398068947293,7700.675953431685,22.376318586475367,546.8285152605162,7673.35028786209,22.277695859740906,0.00265488203975615,0.00022599566440848954,0.004540991349647702,0.0007800912831221379,0.4137636652043865,0.08729838030506834,0.00862418638651823,0.413309655623531,0.08752275106284998,0.008648309747963856,0.41181641202974195,0.08708894895879331,0.008602328342283428,51.99122689007546,5.44984767177186,51.47713037202102,0.0,0.1769651969418783,0.176249531601103,0.1771565150958046,0.021567293965236645,0.021476963211984418,0.02158324528390442,0.00020650034128532306,0.0002075852396049527,0.00020669026992521249,1801.464017568864,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,1811.5653997600675,0.0,4.494082958003915e-05,4.4427200340763286e-05,0.0,4986.635637425502,3186.7863630861416,1801.464017568864,1801.464017568864,0.0,4.4427200340763286e-05,1811.860029530249,3.566473996427107e-05,3.555563939701872e-05,1.6941082477442164e-21,0.0,0.0,0.0,0.0,1.6941082477442164e-21,0.0,0.0,0.0014379949311180212,0.0,5.082324743232649e-21,1866.6207787405547,1811.746248732468,0.0,1866.6207787405547,0.0,0.0,1.6941082477442164e-21,1.6941082477442164e-21,1.6941082477442164e-21,25.913325511412634
